f127.0.0.1:2222,127.0.0.1:1111	36296	0
f127.0.0.1:1111,127.0.0.1:2222	37266	1	297	0	3
f127.0.0.1:1111,127.0.0.1:2222	37270	0
f127.0.0.1:2222,127.0.0.1:1111	37271	1	0	304	4
f127.0.0.1:2222,127.0.0.1:1111	37273	0
f127.0.0.1:1111,127.0.0.1:2222	37273	1	305	0	3
f127.0.0.1:1111,127.0.0.1:2222	37273	2	306	0	3
f127.0.0.1:1111,127.0.0.1:2222	37273	1
f127.0.0.1:1111,127.0.0.1:2222	37273	-1	306	0
f127.0.0.1:1111,127.0.0.1:2222	37278	0
f127.0.0.1:2222,127.0.0.1:1111	37278	1	0	305	4
f127.0.0.1:2222,127.0.0.1:1111	37280	0
f127.0.0.1:1111,127.0.0.1:2222	37280	1	307	0	3
f127.0.0.1:1111,127.0.0.1:2222	37280	2	308	0	3
f127.0.0.1:1111,127.0.0.1:2222	37284	1
f127.0.0.1:2222,127.0.0.1:1111	37285	2	0	305	4
f127.0.0.1:2222,127.0.0.1:1111	37287	1
f127.0.0.1:1111,127.0.0.1:2222	37288	0
f127.0.0.1:2222,127.0.0.1:1111	37289	1	0	305	4
f127.0.0.1:2222,127.0.0.1:1111	37291	0
f127.0.0.1:1111,127.0.0.1:2222	38280	1	306	0	3
f127.0.0.1:1111,127.0.0.1:2222	38284	0
f127.0.0.1:2222,127.0.0.1:1111	38285	1	0	308	4
f127.0.0.1:2222,127.0.0.1:1111	38286	0
f127.0.0.1:1111,127.0.0.1:2222	38287	1	309	0	3
f127.0.0.1:1111,127.0.0.1:2222	38287	2	310	0	3
f127.0.0.1:1111,127.0.0.1:2222	38291	1
f127.0.0.1:2222,127.0.0.1:1111	38292	2	0	309	4
f127.0.0.1:2222,127.0.0.1:1111	38293	1
f127.0.0.1:1111,127.0.0.1:2222	38294	2	311	0	3
f127.0.0.1:1111,127.0.0.1:2222	38295	1
f127.0.0.1:2222,127.0.0.1:1111	38296	2	0	310	4
f127.0.0.1:2222,127.0.0.1:1111	38297	1
f127.0.0.1:1111,127.0.0.1:2222	38298	2	312	0	3
f127.0.0.1:1111,127.0.0.1:2222	38298	3	313	0	3
f127.0.0.1:1111,127.0.0.1:2222	38302	2
f127.0.0.1:2222,127.0.0.1:1111	38303	3	0	311	4
f127.0.0.1:2222,127.0.0.1:1111	38304	2
f127.0.0.1:1111,127.0.0.1:2222	38305	3	314	0	3
f127.0.0.1:1111,127.0.0.1:2222	38305	2
f127.0.0.1:1111,127.0.0.1:2222	38305	-1	314	0
f127.0.0.1:1111,127.0.0.1:2222	38307	1
f127.0.0.1:2222,127.0.0.1:1111	38308	2	0	312	4
f127.0.0.1:2222,127.0.0.1:1111	38309	1
f127.0.0.1:1111,127.0.0.1:2222	38310	2	315	0	3
f127.0.0.1:1111,127.0.0.1:2222	38310	1
f127.0.0.1:2222,127.0.0.1:1111	38310	2	0	313	4
f127.0.0.1:2222,127.0.0.1:1111	38311	1
f127.0.0.1:1111,127.0.0.1:2222	38312	2	316	0	3
f127.0.0.1:1111,127.0.0.1:2222	38312	3	317	0	3
f127.0.0.1:1111,127.0.0.1:2222	38312	2
f127.0.0.1:1111,127.0.0.1:2222	38312	-1	317	0
f127.0.0.1:1111,127.0.0.1:2222	38318	1
f127.0.0.1:2222,127.0.0.1:1111	38319	2	0	313	4
f127.0.0.1:1111,127.0.0.1:2222	38320	1
f127.0.0.1:2222,127.0.0.1:1111	38321	0
f127.0.0.1:2222,127.0.0.1:1111	38321	1	0	313	4
f127.0.0.1:2222,127.0.0.1:1111	38322	0
f127.0.0.1:1111,127.0.0.1:2222	39312	1	314	0	3
f127.0.0.1:1111,127.0.0.1:2222	39316	0
f127.0.0.1:2222,127.0.0.1:1111	39317	1	0	316	4
f127.0.0.1:2222,127.0.0.1:1111	39318	0
f127.0.0.1:1111,127.0.0.1:2222	39319	1	317	0	3
f127.0.0.1:1111,127.0.0.1:2222	39319	2	318	0	3
f127.0.0.1:1111,127.0.0.1:2222	39323	1
f127.0.0.1:2222,127.0.0.1:1111	39324	2	0	317	4
f127.0.0.1:2222,127.0.0.1:1111	39325	1
f127.0.0.1:1111,127.0.0.1:2222	39326	2	319	0	3
f127.0.0.1:1111,127.0.0.1:2222	39327	1
f127.0.0.1:2222,127.0.0.1:1111	39328	2	0	318	4
f127.0.0.1:2222,127.0.0.1:1111	39329	1
f127.0.0.1:1111,127.0.0.1:2222	39330	2	320	0	3
f127.0.0.1:1111,127.0.0.1:2222	39330	3	321	0	3
f127.0.0.1:1111,127.0.0.1:2222	39330	2
f127.0.0.1:1111,127.0.0.1:2222	39330	-1	321	0
f127.0.0.1:1111,127.0.0.1:2222	39334	1
f127.0.0.1:2222,127.0.0.1:1111	39335	2	0	319	4
f127.0.0.1:2222,127.0.0.1:1111	39336	1
f127.0.0.1:1111,127.0.0.1:2222	39337	2	322	0	3
f127.0.0.1:1111,127.0.0.1:2222	39338	1
f127.0.0.1:2222,127.0.0.1:1111	39339	2	0	320	4
f127.0.0.1:2222,127.0.0.1:1111	39340	1
f127.0.0.1:1111,127.0.0.1:2222	39341	2	323	0	3
f127.0.0.1:1111,127.0.0.1:2222	39341	1
f127.0.0.1:1111,127.0.0.1:2222	39341	-1	323	0
f127.0.0.1:1111,127.0.0.1:2222	39345	0
f127.0.0.1:2222,127.0.0.1:1111	39346	1	0	320	4
f127.0.0.1:2222,127.0.0.1:1111	39347	0
f127.0.0.1:1111,127.0.0.1:2222	40341	1	321	0	3
f127.0.0.1:1111,127.0.0.1:2222	40341	0
f127.0.0.1:1111,127.0.0.1:2222	40341	-1	321	0
f127.0.0.1:1111,127.0.0.1:2222	41341	1	321	0	3
f127.0.0.1:1111,127.0.0.1:2222	41345	0
f127.0.0.1:2222,127.0.0.1:1111	41346	1	0	322	4
f127.0.0.1:2222,127.0.0.1:1111	41347	0
f127.0.0.1:1111,127.0.0.1:2222	41348	1	322	0	3
f127.0.0.1:1111,127.0.0.1:2222	41348	2	323	0	3
f127.0.0.1:1111,127.0.0.1:2222	41352	1
f127.0.0.1:2222,127.0.0.1:1111	41353	2	0	322	4
f127.0.0.1:2222,127.0.0.1:1111	41354	1
f127.0.0.1:1111,127.0.0.1:2222	41355	2	324	0	3
f127.0.0.1:1111,127.0.0.1:2222	41356	1
f127.0.0.1:2222,127.0.0.1:1111	41357	2	0	323	4
f127.0.0.1:2222,127.0.0.1:1111	41358	1
f127.0.0.1:1111,127.0.0.1:2222	41359	2	325	0	3
f127.0.0.1:1111,127.0.0.1:2222	41359	1
f127.0.0.1:1111,127.0.0.1:2222	41359	-1	325	0
f127.0.0.1:1111,127.0.0.1:2222	41363	0
f127.0.0.1:2222,127.0.0.1:1111	41364	1	0	324	4
f127.0.0.1:2222,127.0.0.1:1111	41365	0
f127.0.0.1:1111,127.0.0.1:2222	41366	1	326	0	3
f127.0.0.1:1111,127.0.0.1:2222	41366	2	327	0	3
f127.0.0.1:1111,127.0.0.1:2222	41370	1
f127.0.0.1:2222,127.0.0.1:1111	41371	2	0	324	4
f127.0.0.1:2222,127.0.0.1:1111	41372	1
f127.0.0.1:1111,127.0.0.1:2222	41374	0
f127.0.0.1:2222,127.0.0.1:1111	41375	1	0	324	4
f127.0.0.1:2222,127.0.0.1:1111	41376	0
f127.0.0.1:1111,127.0.0.1:2222	42366	1	325	0	3
f127.0.0.1:1111,127.0.0.1:2222	42366	0
f127.0.0.1:1111,127.0.0.1:2222	42366	-1	325	0
f127.0.0.1:1111,127.0.0.1:2222	43367	1	325	0	3
f127.0.0.1:1111,127.0.0.1:2222	43371	0
f127.0.0.1:2222,127.0.0.1:1111	43372	1	0	327	4
f127.0.0.1:2222,127.0.0.1:1111	43373	0
f127.0.0.1:1111,127.0.0.1:2222	43374	1	328	0	3
f127.0.0.1:1111,127.0.0.1:2222	43374	2	329	0	3
f127.0.0.1:1111,127.0.0.1:2222	43378	1
f127.0.0.1:2222,127.0.0.1:1111	43379	2	0	328	4
f127.0.0.1:2222,127.0.0.1:1111	43379	1
f127.0.0.1:2222,127.0.0.1:1111	43379	-1	0	328
f127.0.0.1:1111,127.0.0.1:2222	43382	0
f127.0.0.1:2222,127.0.0.1:1111	43383	1	0	329	4
f127.0.0.1:2222,127.0.0.1:1111	43384	0
f127.0.0.1:1111,127.0.0.1:2222	43385	1	330	0	3
f127.0.0.1:1111,127.0.0.1:2222	43385	2	331	0	3
f127.0.0.1:1111,127.0.0.1:2222	43385	3	332	0	3
f127.0.0.1:1111,127.0.0.1:2222	43389	2
f127.0.0.1:2222,127.0.0.1:1111	43390	3	0	330	4
f127.0.0.1:2222,127.0.0.1:1111	43390	2
f127.0.0.1:2222,127.0.0.1:1111	43390	-1	0	330
f127.0.0.1:1111,127.0.0.1:2222	43393	1
f127.0.0.1:2222,127.0.0.1:1111	43394	2	0	331	4
f127.0.0.1:2222,127.0.0.1:1111	43395	1
f127.0.0.1:1111,127.0.0.1:2222	43396	2	333	0	3
f127.0.0.1:1111,127.0.0.1:2222	43396	1
f127.0.0.1:1111,127.0.0.1:2222	43396	-1	333	0
f127.0.0.1:1111,127.0.0.1:2222	43396	2	334	0	3
f127.0.0.1:1111,127.0.0.1:2222	43396	1
f127.0.0.1:1111,127.0.0.1:2222	43396	-1	334	0
f127.0.0.1:1111,127.0.0.1:2222	43398	0
f127.0.0.1:2222,127.0.0.1:1111	43399	1	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	43400	0
f127.0.0.1:1111,127.0.0.1:2222	43401	1	335	0	3
f127.0.0.1:1111,127.0.0.1:2222	43401	2	336	0	3
f127.0.0.1:1111,127.0.0.1:2222	43405	1
f127.0.0.1:2222,127.0.0.1:1111	43406	2	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	43407	1
f127.0.0.1:1111,127.0.0.1:2222	43409	0
f127.0.0.1:2222,127.0.0.1:1111	43410	1	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	43411	0
f127.0.0.1:1111,127.0.0.1:2222	44401	1	333	0	3
f127.0.0.1:1111,127.0.0.1:2222	44405	0
f127.0.0.1:2222,127.0.0.1:1111	44406	1	0	333	4
f127.0.0.1:2222,127.0.0.1:1111	44406	0
f127.0.0.1:2222,127.0.0.1:1111	44406	-1	0	333
f127.0.0.1:1111,127.0.0.1:2222	45402	1	333	0	3
f127.0.0.1:1111,127.0.0.1:2222	45406	0
f127.0.0.1:2222,127.0.0.1:1111	45407	1	0	333	4
f127.0.0.1:2222,127.0.0.1:1111	45408	0
f127.0.0.1:1111,127.0.0.1:2222	45409	1	334	0	3
f127.0.0.1:1111,127.0.0.1:2222	45409	2	335	0	3
f127.0.0.1:1111,127.0.0.1:2222	45413	1
f127.0.0.1:2222,127.0.0.1:1111	45413	2	0	336	4
f127.0.0.1:2222,127.0.0.1:1111	45414	1
f127.0.0.1:1111,127.0.0.1:2222	45415	2	336	0	3
f127.0.0.1:1111,127.0.0.1:2222	45415	3	337	0	3
f127.0.0.1:1111,127.0.0.1:2222	45415	4	338	0	3
f127.0.0.1:1111,127.0.0.1:2222	45417	3
f127.0.0.1:2222,127.0.0.1:1111	45417	4	0	336	4
f127.0.0.1:2222,127.0.0.1:1111	45419	3
f127.0.0.1:1111,127.0.0.1:2222	45420	4	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	45423	3
f127.0.0.1:2222,127.0.0.1:1111	45423	4	0	336	4
f127.0.0.1:2222,127.0.0.1:1111	45424	3
f127.0.0.1:1111,127.0.0.1:2222	45427	2
f127.0.0.1:2222,127.0.0.1:1111	45427	3	0	337	4
f127.0.0.1:2222,127.0.0.1:1111	45428	2
f127.0.0.1:1111,127.0.0.1:2222	45429	3	340	0	3
f127.0.0.1:1111,127.0.0.1:2222	45431	2
f127.0.0.1:2222,127.0.0.1:1111	45431	3	0	338	4
f127.0.0.1:2222,127.0.0.1:1111	45433	2
f127.0.0.1:1111,127.0.0.1:2222	45434	3	341	0	3
f127.0.0.1:1111,127.0.0.1:2222	45436	2
f127.0.0.1:2222,127.0.0.1:1111	45436	3	0	339	4
f127.0.0.1:2222,127.0.0.1:1111	45438	2
f127.0.0.1:1111,127.0.0.1:2222	45439	3	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	45439	2
f127.0.0.1:1111,127.0.0.1:2222	45439	-1	342	0
f127.0.0.1:1111,127.0.0.1:2222	45439	3	343	0	3
f127.0.0.1:1111,127.0.0.1:2222	45441	2
f127.0.0.1:2222,127.0.0.1:1111	45441	3	0	340	4
f127.0.0.1:2222,127.0.0.1:1111	45443	2
f127.0.0.1:1111,127.0.0.1:2222	45444	3	344	0	3
f127.0.0.1:1111,127.0.0.1:2222	45446	2
f127.0.0.1:2222,127.0.0.1:1111	45446	3	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	45448	2
f127.0.0.1:1111,127.0.0.1:2222	45449	3	345	0	3
f127.0.0.1:1111,127.0.0.1:2222	45451	2
f127.0.0.1:2222,127.0.0.1:1111	45451	3	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	45452	2
f127.0.0.1:1111,127.0.0.1:2222	45455	1
f127.0.0.1:2222,127.0.0.1:1111	45455	2	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	45456	1
f127.0.0.1:1111,127.0.0.1:2222	45460	0
f127.0.0.1:2222,127.0.0.1:1111	45460	1	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	45461	0
f127.0.0.1:1111,127.0.0.1:2222	46449	1	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	46453	0
f127.0.0.1:2222,127.0.0.1:1111	46453	1	0	345	4
f127.0.0.1:2222,127.0.0.1:1111	46454	0
f127.0.0.1:1111,127.0.0.1:2222	46454	1	346	0	3
f127.0.0.1:1111,127.0.0.1:2222	46455	2	347	0	3
f127.0.0.1:1111,127.0.0.1:2222	46459	1
f127.0.0.1:2222,127.0.0.1:1111	46459	2	0	346	4
f127.0.0.1:2222,127.0.0.1:1111	46460	1
f127.0.0.1:1111,127.0.0.1:2222	46460	2	348	0	3
f127.0.0.1:1111,127.0.0.1:2222	46463	1
f127.0.0.1:2222,127.0.0.1:1111	46463	2	0	347	4
f127.0.0.1:2222,127.0.0.1:1111	46463	1
f127.0.0.1:2222,127.0.0.1:1111	46463	-1	0	347
f127.0.0.1:1111,127.0.0.1:2222	46469	0
f127.0.0.1:2222,127.0.0.1:1111	46469	1	0	348	4
f127.0.0.1:2222,127.0.0.1:1111	46470	0
f127.0.0.1:1111,127.0.0.1:2222	46470	1	349	0	3
f127.0.0.1:1111,127.0.0.1:2222	46471	2	350	0	3
f127.0.0.1:1111,127.0.0.1:2222	46471	3	351	0	3
f127.0.0.1:1111,127.0.0.1:2222	46471	2
f127.0.0.1:1111,127.0.0.1:2222	46471	-1	351	0
f127.0.0.1:1111,127.0.0.1:2222	46475	1
f127.0.0.1:2222,127.0.0.1:1111	46475	2	0	349	4
f127.0.0.1:2222,127.0.0.1:1111	46476	1
f127.0.0.1:1111,127.0.0.1:2222	46476	2	352	0	3
f127.0.0.1:1111,127.0.0.1:2222	46479	1
f127.0.0.1:2222,127.0.0.1:1111	46479	2	0	350	4
f127.0.0.1:2222,127.0.0.1:1111	46480	1
f127.0.0.1:1111,127.0.0.1:2222	46480	2	353	0	3
f127.0.0.1:1111,127.0.0.1:2222	46485	1
f127.0.0.1:2222,127.0.0.1:1111	46485	2	0	350	4
f127.0.0.1:2222,127.0.0.1:1111	46486	1
f127.0.0.1:1111,127.0.0.1:2222	46489	0
f127.0.0.1:2222,127.0.0.1:1111	46489	1	0	350	4
f127.0.0.1:2222,127.0.0.1:1111	46490	0
f127.0.0.1:1111,127.0.0.1:2222	47481	1	351	0	3
f127.0.0.1:1111,127.0.0.1:2222	47485	0
f127.0.0.1:2222,127.0.0.1:1111	47485	1	0	353	4
f127.0.0.1:2222,127.0.0.1:1111	47486	0
f127.0.0.1:1111,127.0.0.1:2222	47486	1	354	0	3
f127.0.0.1:1111,127.0.0.1:2222	47487	2	355	0	3
f127.0.0.1:1111,127.0.0.1:2222	47491	1
f127.0.0.1:2222,127.0.0.1:1111	47491	2	0	354	4
f127.0.0.1:2222,127.0.0.1:1111	47492	1
f127.0.0.1:1111,127.0.0.1:2222	47492	2	356	0	3
f127.0.0.1:1111,127.0.0.1:2222	47495	1
f127.0.0.1:2222,127.0.0.1:1111	47495	2	0	355	4
f127.0.0.1:2222,127.0.0.1:1111	47496	1
f127.0.0.1:1111,127.0.0.1:2222	47496	2	357	0	3
f127.0.0.1:1111,127.0.0.1:2222	47497	3	358	0	3
f127.0.0.1:1111,127.0.0.1:2222	47501	2
f127.0.0.1:2222,127.0.0.1:1111	47501	3	0	356	4
f127.0.0.1:2222,127.0.0.1:1111	47502	2
f127.0.0.1:1111,127.0.0.1:2222	47502	3	359	0	3
f127.0.0.1:1111,127.0.0.1:2222	47505	2
f127.0.0.1:2222,127.0.0.1:1111	47505	3	0	357	4
f127.0.0.1:2222,127.0.0.1:1111	47506	2
f127.0.0.1:1111,127.0.0.1:2222	47506	3	360	0	3
f127.0.0.1:1111,127.0.0.1:2222	47509	2
f127.0.0.1:2222,127.0.0.1:1111	47509	3	0	358	4
f127.0.0.1:2222,127.0.0.1:1111	47510	2
f127.0.0.1:1111,127.0.0.1:2222	47510	3	361	0	3
f127.0.0.1:1111,127.0.0.1:2222	47511	4	362	0	3
f127.0.0.1:1111,127.0.0.1:2222	47515	3
f127.0.0.1:2222,127.0.0.1:1111	47515	4	0	359	4
f127.0.0.1:2222,127.0.0.1:1111	47516	3
f127.0.0.1:1111,127.0.0.1:2222	47516	4	363	0	3
f127.0.0.1:1111,127.0.0.1:2222	47518	3
f127.0.0.1:2222,127.0.0.1:1111	47518	4	0	360	4
f127.0.0.1:2222,127.0.0.1:1111	47519	3
f127.0.0.1:1111,127.0.0.1:2222	47519	4	364	0	3
f127.0.0.1:1111,127.0.0.1:2222	47522	3
f127.0.0.1:2222,127.0.0.1:1111	47522	4	0	361	4
f127.0.0.1:2222,127.0.0.1:1111	47523	3
f127.0.0.1:1111,127.0.0.1:2222	47523	4	365	0	3
f127.0.0.1:1111,127.0.0.1:2222	47527	3
f127.0.0.1:2222,127.0.0.1:1111	47527	4	0	362	4
f127.0.0.1:2222,127.0.0.1:1111	47528	3
f127.0.0.1:1111,127.0.0.1:2222	47528	4	366	0	3
f127.0.0.1:1111,127.0.0.1:2222	47529	5	367	0	3
f127.0.0.1:1111,127.0.0.1:2222	47532	4
f127.0.0.1:2222,127.0.0.1:1111	47532	5	0	363	4
f127.0.0.1:2222,127.0.0.1:1111	47533	4
f127.0.0.1:1111,127.0.0.1:2222	47533	5	368	0	3
f127.0.0.1:1111,127.0.0.1:2222	47535	4
f127.0.0.1:2222,127.0.0.1:1111	47535	5	0	364	4
f127.0.0.1:2222,127.0.0.1:1111	47536	4
f127.0.0.1:1111,127.0.0.1:2222	47536	5	369	0	3
f127.0.0.1:1111,127.0.0.1:2222	47539	4
f127.0.0.1:2222,127.0.0.1:1111	47539	5	0	365	4
f127.0.0.1:2222,127.0.0.1:1111	47540	4
f127.0.0.1:1111,127.0.0.1:2222	47540	5	370	0	3
f127.0.0.1:1111,127.0.0.1:2222	47544	4
f127.0.0.1:2222,127.0.0.1:1111	47544	5	0	366	4
f127.0.0.1:2222,127.0.0.1:1111	47545	4
f127.0.0.1:1111,127.0.0.1:2222	47545	5	371	0	3
f127.0.0.1:1111,127.0.0.1:2222	47548	4
f127.0.0.1:2222,127.0.0.1:1111	47548	5	0	367	4
f127.0.0.1:2222,127.0.0.1:1111	47549	4
f127.0.0.1:1111,127.0.0.1:2222	47549	5	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	47550	6	373	0	3
f127.0.0.1:1111,127.0.0.1:2222	47553	5
f127.0.0.1:2222,127.0.0.1:1111	47553	6	0	368	4
f127.0.0.1:2222,127.0.0.1:1111	47554	5
f127.0.0.1:1111,127.0.0.1:2222	47554	6	374	0	3
f127.0.0.1:1111,127.0.0.1:2222	47556	5
f127.0.0.1:2222,127.0.0.1:1111	47556	6	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	47557	5
f127.0.0.1:1111,127.0.0.1:2222	47557	6	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	47557	5
f127.0.0.1:1111,127.0.0.1:2222	47557	-1	375	0
f127.0.0.1:1111,127.0.0.1:2222	47560	4
f127.0.0.1:2222,127.0.0.1:1111	47560	5	0	370	4
f127.0.0.1:2222,127.0.0.1:1111	47561	4
f127.0.0.1:1111,127.0.0.1:2222	47565	3
f127.0.0.1:2222,127.0.0.1:1111	47565	4	0	371	4
f127.0.0.1:2222,127.0.0.1:1111	47566	3
f127.0.0.1:1111,127.0.0.1:2222	47569	2
f127.0.0.1:2222,127.0.0.1:1111	47569	3	0	372	4
f127.0.0.1:2222,127.0.0.1:1111	47569	2
f127.0.0.1:2222,127.0.0.1:1111	47569	-1	0	372
f127.0.0.1:1111,127.0.0.1:2222	47573	1
f127.0.0.1:2222,127.0.0.1:1111	47573	2	0	373	4
f127.0.0.1:2222,127.0.0.1:1111	47574	1
f127.0.0.1:1111,127.0.0.1:2222	47578	0
f127.0.0.1:2222,127.0.0.1:1111	47578	1	0	374	4
f127.0.0.1:2222,127.0.0.1:1111	47578	0
f127.0.0.1:2222,127.0.0.1:1111	47578	-1	0	374
f127.0.0.1:1111,127.0.0.1:2222	48558	1	374	0	3
f127.0.0.1:1111,127.0.0.1:2222	48562	0
f127.0.0.1:2222,127.0.0.1:1111	48562	1	0	374	4
f127.0.0.1:2222,127.0.0.1:1111	48563	0
f127.0.0.1:1111,127.0.0.1:2222	48563	1	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	48566	0
f127.0.0.1:2222,127.0.0.1:1111	48566	1	0	375	4
f127.0.0.1:2222,127.0.0.1:1111	48567	0
f127.0.0.1:2222,127.0.0.1:1111	48582	1	0	0	2
f127.0.0.1:2222,127.0.0.1:1111	48583	0
f127.0.0.1:1111,127.0.0.1:2222	48584	1	1	0	3
f127.0.0.1:1111,127.0.0.1:2222	48589	0
f127.0.0.1:2222,127.0.0.1:1111	48589	1	0	1	4
f127.0.0.1:2222,127.0.0.1:1111	48589	0
f127.0.0.1:2222,127.0.0.1:1111	48589	-1	0	1
f127.0.0.1:1111,127.0.0.1:2222	49585	1	1	0	3
f127.0.0.1:1111,127.0.0.1:2222	49589	0
f127.0.0.1:2222,127.0.0.1:1111	49589	1	0	1	4
f127.0.0.1:2222,127.0.0.1:1111	49590	0
f127.0.0.1:1111,127.0.0.1:2222	49590	1	2	0	3
f127.0.0.1:1111,127.0.0.1:2222	49591	2	3	0	3
f127.0.0.1:1111,127.0.0.1:2222	49595	1
f127.0.0.1:2222,127.0.0.1:1111	49595	2	0	2	4
f127.0.0.1:2222,127.0.0.1:1111	49596	1
f127.0.0.1:1111,127.0.0.1:2222	49596	2	4	0	3
f127.0.0.1:1111,127.0.0.1:2222	49599	1
f127.0.0.1:2222,127.0.0.1:1111	49599	2	0	3	4
f127.0.0.1:2222,127.0.0.1:1111	49600	1
f127.0.0.1:1111,127.0.0.1:2222	49600	2	5	0	3
f127.0.0.1:1111,127.0.0.1:2222	49601	3	6	0	3
f127.0.0.1:1111,127.0.0.1:2222	49605	2
f127.0.0.1:2222,127.0.0.1:1111	49605	3	0	4	4
f127.0.0.1:2222,127.0.0.1:1111	49606	2
f127.0.0.1:1111,127.0.0.1:2222	49606	3	7	0	3
f127.0.0.1:1111,127.0.0.1:2222	49606	2
f127.0.0.1:1111,127.0.0.1:2222	49606	-1	7	0
f127.0.0.1:1111,127.0.0.1:2222	49609	1
f127.0.0.1:2222,127.0.0.1:1111	49609	2	0	5	4
f127.0.0.1:2222,127.0.0.1:1111	49610	1
f127.0.0.1:1111,127.0.0.1:2222	49610	2	8	0	3
f127.0.0.1:1111,127.0.0.1:2222	49613	1
f127.0.0.1:2222,127.0.0.1:1111	49613	2	0	6	4
f127.0.0.1:2222,127.0.0.1:1111	49614	1
f127.0.0.1:1111,127.0.0.1:2222	49614	2	9	0	3
f127.0.0.1:1111,127.0.0.1:2222	49615	3	10	0	3
f127.0.0.1:1111,127.0.0.1:2222	49619	2
f127.0.0.1:2222,127.0.0.1:1111	49619	3	0	6	4
f127.0.0.1:2222,127.0.0.1:1111	49620	2
f127.0.0.1:1111,127.0.0.1:2222	49623	1
f127.0.0.1:2222,127.0.0.1:1111	49623	2	0	6	4
f127.0.0.1:2222,127.0.0.1:1111	49624	1
f127.0.0.1:1111,127.0.0.1:2222	49627	0
f127.0.0.1:2222,127.0.0.1:1111	49627	1	0	6	4
f127.0.0.1:2222,127.0.0.1:1111	49628	0
f127.0.0.1:1111,127.0.0.1:2222	50615	1	7	0	3
f127.0.0.1:1111,127.0.0.1:2222	50619	0
f127.0.0.1:2222,127.0.0.1:1111	50619	1	0	10	4
f127.0.0.1:2222,127.0.0.1:1111	50620	0
f127.0.0.1:1111,127.0.0.1:2222	50620	1	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	50621	2	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	50621	1
f127.0.0.1:1111,127.0.0.1:2222	50621	-1	12	0
f127.0.0.1:1111,127.0.0.1:2222	50625	0
f127.0.0.1:2222,127.0.0.1:1111	50625	1	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	50625	0
f127.0.0.1:2222,127.0.0.1:1111	50625	-1	0	11
f127.0.0.1:1111,127.0.0.1:2222	51621	1	11	0	3
f127.0.0.1:1111,127.0.0.1:2222	51625	0
f127.0.0.1:2222,127.0.0.1:1111	51625	1	0	11	4
f127.0.0.1:2222,127.0.0.1:1111	51626	0
f127.0.0.1:1111,127.0.0.1:2222	51626	1	12	0	3
f127.0.0.1:1111,127.0.0.1:2222	51627	2	13	0	3
f127.0.0.1:1111,127.0.0.1:2222	51631	1
f127.0.0.1:2222,127.0.0.1:1111	51631	2	0	12	4
f127.0.0.1:2222,127.0.0.1:1111	51632	1
f127.0.0.1:1111,127.0.0.1:2222	51632	2	14	0	3
f127.0.0.1:1111,127.0.0.1:2222	51635	1
f127.0.0.1:2222,127.0.0.1:1111	51635	2	0	13	4
f127.0.0.1:2222,127.0.0.1:1111	51636	1
f127.0.0.1:1111,127.0.0.1:2222	51636	2	15	0	3
f127.0.0.1:1111,127.0.0.1:2222	51637	3	16	0	3
f127.0.0.1:1111,127.0.0.1:2222	51641	2
f127.0.0.1:2222,127.0.0.1:1111	51641	3	0	14	4
f127.0.0.1:2222,127.0.0.1:1111	51642	2
f127.0.0.1:1111,127.0.0.1:2222	51642	3	17	0	3
f127.0.0.1:1111,127.0.0.1:2222	51645	2
f127.0.0.1:2222,127.0.0.1:1111	51645	3	0	15	4
f127.0.0.1:2222,127.0.0.1:1111	51646	2
f127.0.0.1:1111,127.0.0.1:2222	51646	3	18	0	3
f127.0.0.1:1111,127.0.0.1:2222	51649	2
f127.0.0.1:2222,127.0.0.1:1111	51649	3	0	16	4
f127.0.0.1:2222,127.0.0.1:1111	51650	2
f127.0.0.1:1111,127.0.0.1:2222	51650	3	19	0	3
f127.0.0.1:1111,127.0.0.1:2222	51651	4	20	0	3
f127.0.0.1:1111,127.0.0.1:2222	51655	3
f127.0.0.1:2222,127.0.0.1:1111	51655	4	0	17	4
f127.0.0.1:2222,127.0.0.1:1111	51656	3
f127.0.0.1:1111,127.0.0.1:2222	51656	4	21	0	3
f127.0.0.1:1111,127.0.0.1:2222	51656	3
f127.0.0.1:1111,127.0.0.1:2222	51656	-1	21	0
f127.0.0.1:1111,127.0.0.1:2222	51658	2
f127.0.0.1:2222,127.0.0.1:1111	51658	3	0	18	4
f127.0.0.1:2222,127.0.0.1:1111	51659	2
